Time,Price,Direction,Result
2024-01-03 02:55:00,2.02346,UP,Win
2024-01-03 02:56:00,2.0179,DOWN,Win
2024-01-03 02:57:00,2.01995,DOWN,Lose
2024-01-03 02:58:00,2.00793,DOWN,Lose
2024-01-03 02:59:00,2.00397,DOWN,Lose
2024-01-03 03:00:00,2.00714,DOWN,Win
2024-01-03 03:01:00,2.00382,DOWN,Lose
2024-01-03 03:02:00,2.00288,DOWN,Lose
2024-01-03 03:03:00,1.99759,DOWN,Lose
2024-01-03 03:04:00,1.98244,UP,Lose
2024-01-03 03:05:00,1.98566,UP,Lose
2024-01-03 03:06:00,2.00321,UP,Lose
2024-01-03 03:07:00,2.00339,DOWN,Win
2024-01-03 03:08:00,2.00565,DOWN,Lose
2024-01-03 03:09:00,2.01257,DOWN,Win
2024-01-03 03:10:00,1.99988,UP,Win
2024-01-03 03:11:00,2.01691,UP,Lose
2024-01-03 03:12:00,2.01893,UP,Win
2024-01-03 03:13:00,2.03525,DOWN,Win
2024-01-03 03:14:00,2.02792,UP,Win
2024-01-03 03:15:00,2.0461,UP,Lose
2024-01-03 03:16:00,2.05385,DOWN,Win
2024-01-03 03:17:00,2.05938,UP,Win
2024-01-03 03:18:00,2.06172,DOWN,Win
2024-01-03 03:19:00,2.05923,UP,Win
2024-01-03 03:20:00,2.07124,DOWN,Lose
2024-01-03 03:21:00,2.07264,DOWN,Lose
2024-01-03 03:22:00,2.05297,DOWN,Win
2024-01-03 03:23:00,2.0418,DOWN,Lose
2024-01-03 03:24:00,2.03994,DOWN,Lose
2024-01-03 03:25:00,2.04304,UP,Win
2024-01-03 03:26:00,2.04248,DOWN,Lose
2024-01-03 03:27:00,2.05467,DOWN,Lose
2024-01-03 03:28:00,2.03515,DOWN,Win
2024-01-03 03:29:00,2.03659,DOWN,Win
2024-01-03 03:30:00,2.01841,UP,Lose
2024-01-03 03:31:00,2.02601,DOWN,Lose
2024-01-03 03:32:00,2.02506,UP,Lose
2024-01-03 03:33:00,2.02926,DOWN,Lose
2024-01-03 03:34:00,2.02062,DOWN,Win
2024-01-03 03:35:00,2.03342,UP,Win
2024-01-03 03:36:00,2.04383,UP,Win
2024-01-03 03:37:00,2.04967,UP,Win
2024-01-03 03:38:00,2.04837,DOWN,Win
2024-01-03 03:39:00,2.05417,UP,Lose
2024-01-03 03:40:00,2.0471,DOWN,Lose
2024-01-03 03:41:00,2.05566,UP,Win
2024-01-03 03:42:00,2.07215,UP,Win
2024-01-03 03:43:00,2.08286,DOWN,Win
2024-01-03 03:44:00,2.07556,UP,Lose
2024-01-03 03:45:00,2.07918,UP,Lose
2024-01-03 03:46:00,2.06625,DOWN,Lose
2024-01-03 03:47:00,2.07197,DOWN,Win
2024-01-03 03:48:00,2.07648,DOWN,Win
2024-01-03 03:49:00,2.05778,UP,Win
2024-01-03 03:50:00,2.04616,UP,Win
2024-01-03 03:51:00,2.04333,UP,Win
2024-01-03 03:52:00,2.04032,UP,Lose
2024-01-03 03:53:00,2.02823,UP,Win
2024-01-03 03:54:00,2.03211,DOWN,Lose
2024-01-03 03:55:00,2.03463,UP,Lose
2024-01-03 03:56:00,2.03269,DOWN,Lose
2024-01-03 03:57:00,2.02513,UP,Lose
2024-01-03 03:58:00,2.03562,DOWN,Lose
2024-01-03 03:59:00,2.05217,UP,Win
2024-01-03 04:00:00,2.04733,UP,Win
2024-01-03 04:01:00,2.04121,DOWN,Win
2024-01-03 04:02:00,2.04612,UP,Lose
2024-01-03 04:03:00,2.04254,DOWN,Lose
2024-01-03 04:04:00,2.04115,UP,Lose
2024-01-03 04:05:00,2.04855,UP,Lose
2024-01-03 04:06:00,2.02945,DOWN,Lose
2024-01-03 04:07:00,2.04264,UP,Lose
2024-01-03 04:08:00,2.04336,DOWN,Win
2024-01-03 04:09:00,2.03925,UP,Lose
2024-01-03 04:10:00,2.03836,UP,Lose
2024-01-03 04:11:00,2.03798,UP,Win
2024-01-03 04:12:00,2.02067,UP,Lose
2024-01-03 04:13:00,2.03562,UP,Win
2024-01-03 04:14:00,2.03603,UP,Win
2024-01-03 04:15:00,2.04046,UP,Win
2024-01-03 04:16:00,2.04998,DOWN,Lose
2024-01-03 04:17:00,2.03976,UP,Win
2024-01-03 04:18:00,2.0445,UP,Win
2024-01-03 04:19:00,2.04182,UP,Lose
2024-01-03 04:20:00,2.05029,DOWN,Win
2024-01-03 04:21:00,2.02902,DOWN,Lose
2024-01-03 04:22:00,2.02803,UP,Lose
2024-01-03 04:23:00,2.022,UP,Win
2024-01-03 04:24:00,2.02632,UP,Lose
2024-01-03 04:25:00,2.03102,DOWN,Lose
2024-01-03 04:26:00,2.02395,UP,Win
2024-01-03 04:27:00,2.01682,DOWN,Win
2024-01-03 04:28:00,2.01572,UP,Win
2024-01-03 04:29:00,2.00675,DOWN,Win
2024-01-03 04:30:00,2.01517,DOWN,Lose
2024-01-03 04:31:00,2.01148,UP,Win
2024-01-03 04:32:00,1.98241,UP,Win
2024-01-03 04:33:00,1.97866,UP,Win
2024-01-03 04:34:00,1.96828,UP,Lose
2024-01-03 04:35:00,1.95196,UP,Lose
2024-01-03 04:36:00,1.93959,UP,Lose
2024-01-03 04:37:00,1.94068,UP,Lose
2024-01-03 04:38:00,1.95397,DOWN,Lose
2024-01-03 04:39:00,1.9571,UP,Win
2024-01-03 04:40:00,1.95104,UP,Lose
2024-01-03 04:41:00,1.9556,DOWN,Lose
2024-01-03 04:42:00,1.951,UP,Lose
2024-01-03 04:43:00,1.94406,UP,Win
2024-01-03 04:44:00,1.93251,UP,Win
2024-01-03 04:45:00,1.915,UP,Lose
2024-01-03 04:46:00,1.9111,DOWN,Win
2024-01-03 04:47:00,1.91268,DOWN,Lose
2024-01-03 04:48:00,1.91171,UP,Win
2024-01-03 04:49:00,1.90755,UP,Win
2024-01-03 04:50:00,1.89809,DOWN,Lose
2024-01-03 04:51:00,1.90418,UP,Win
2024-01-03 04:52:00,1.89101,DOWN,Lose
2024-01-03 04:53:00,1.89877,DOWN,Lose
2024-01-03 04:54:00,1.88874,DOWN,Lose
2024-01-03 04:55:00,1.88122,UP,Win
2024-01-03 04:56:00,1.86655,UP,Win
2024-01-03 04:57:00,1.86154,UP,Lose
2024-01-03 04:58:00,1.87129,DOWN,Lose
2024-01-03 04:59:00,1.87645,UP,Win
2024-01-03 05:00:00,1.88623,UP,Lose
2024-01-03 05:01:00,1.89145,DOWN,Win
2024-01-03 05:02:00,1.88042,UP,Win
2024-01-03 05:03:00,1.87711,UP,Win
2024-01-03 05:04:00,1.86931,UP,Lose
2024-01-03 05:05:00,1.88261,DOWN,Lose
2024-01-03 05:06:00,1.87064,UP,Win
2024-01-03 05:07:00,1.87958,DOWN,Lose
2024-01-03 05:08:00,1.88851,DOWN,Lose
2024-01-03 05:09:00,1.90681,DOWN,Win
2024-01-03 05:10:00,1.90271,UP,Win
2024-01-03 05:11:00,1.90983,UP,Lose
2024-01-03 05:12:00,1.93265,UP,Win
2024-01-03 05:13:00,1.92647,DOWN,Lose
2024-01-03 05:14:00,1.91112,DOWN,Win
2024-01-03 05:15:00,1.89232,UP,Win
2024-01-03 05:16:00,1.89945,DOWN,Lose
2024-01-03 05:17:00,1.88062,UP,Lose
2024-01-03 05:18:00,1.87689,UP,Lose
2024-01-03 05:19:00,1.88127,UP,Lose
2024-01-03 05:20:00,1.88312,UP,Lose
2024-01-03 05:21:00,1.88737,UP,Win
2024-01-03 05:22:00,1.8896,UP,Win
2024-01-03 05:23:00,1.90239,UP,Lose
2024-01-03 05:24:00,1.89286,DOWN,Win
2024-01-03 05:25:00,1.88609,UP,Lose
2024-01-03 05:26:00,1.87837,DOWN,Win
2024-01-03 05:27:00,1.88667,DOWN,Win
2024-01-03 05:28:00,1.89567,UP,Lose
2024-01-03 05:29:00,1.90018,DOWN,Lose
2024-01-03 05:30:00,1.91202,DOWN,Lose
2024-01-03 05:31:00,1.90024,DOWN,Win
2024-01-03 05:32:00,1.91691,UP,Lose
2024-01-03 05:33:00,1.93214,UP,Lose
2024-01-03 05:34:00,1.9395,UP,Lose
2024-01-03 05:35:00,1.95732,UP,Lose
2024-01-03 05:36:00,1.94075,UP,Lose
2024-01-03 05:37:00,1.93551,DOWN,Lose
2024-01-03 05:38:00,1.92815,DOWN,Win
2024-01-03 05:39:00,1.93537,UP,Win
2024-01-03 05:40:00,1.92487,DOWN,Win
2024-01-03 05:41:00,1.93244,DOWN,Win
2024-01-03 05:42:00,1.94615,DOWN,Lose
2024-01-03 05:43:00,1.9531,DOWN,Lose
2024-01-03 05:44:00,1.95594,UP,Win
2024-01-03 05:45:00,1.94606,UP,Win
2024-01-03 05:46:00,1.93759,UP,Win
2024-01-03 05:47:00,1.95009,DOWN,Lose
2024-01-03 05:48:00,1.95788,DOWN,Lose
2024-01-03 05:49:00,1.95749,UP,Lose
2024-01-03 05:50:00,1.95331,UP,Win
2024-01-03 05:51:00,1.93305,DOWN,Win
2024-01-03 05:52:00,1.92234,UP,Win
2024-01-03 05:53:00,1.94146,UP,Win
2024-01-03 05:54:00,1.92865,DOWN,Win
2024-01-03 05:55:00,1.93055,DOWN,Lose
2024-01-03 05:56:00,1.94062,UP,Lose
2024-01-03 05:57:00,1.92807,DOWN,Lose
2024-01-03 05:58:00,1.92992,UP,Lose
2024-01-03 05:59:00,1.9393,DOWN,Lose
2024-01-03 06:00:00,1.93942,DOWN,Win
2024-01-03 06:01:00,1.96811,UP,Lose
2024-01-03 06:02:00,1.95142,DOWN,Win
2024-01-03 06:03:00,1.96201,UP,Lose
2024-01-03 06:04:00,1.96028,DOWN,Win
2024-01-03 06:05:00,1.968,UP,Win
2024-01-03 06:06:00,1.97241,DOWN,Win
2024-01-03 06:07:00,1.96508,DOWN,Win
2024-01-03 06:08:00,1.96737,UP,Win
2024-01-03 06:09:00,1.94879,DOWN,Win
2024-01-03 06:10:00,1.95483,UP,Lose
2024-01-03 06:11:00,1.95781,DOWN,Win
2024-01-03 06:12:00,1.96419,DOWN,Win
2024-01-03 06:13:00,1.97478,UP,Lose
2024-01-03 06:14:00,1.97845,DOWN,Win
2024-01-03 06:15:00,1.97993,DOWN,Lose
2024-01-03 06:16:00,1.97112,UP,Lose
2024-01-03 06:17:00,1.964,DOWN,Win
2024-01-03 06:18:00,1.97587,UP,Win
2024-01-03 06:19:00,1.99023,UP,Lose
2024-01-03 06:20:00,1.98785,UP,Win
2024-01-03 06:21:00,1.98831,DOWN,Lose
2024-01-03 06:22:00,1.97926,DOWN,Win
2024-01-03 06:23:00,1.99099,UP,Lose
2024-01-03 06:24:00,1.99764,DOWN,Win
2024-01-03 06:25:00,2.01706,UP,Win
2024-01-03 06:26:00,2.00827,DOWN,Lose
2024-01-03 06:27:00,2.00449,UP,Lose
2024-01-03 06:28:00,2.00681,UP,Lose
2024-01-03 06:29:00,2.01327,DOWN,Lose
2024-01-03 06:30:00,2.01112,UP,Win
2024-01-03 06:31:00,2.00239,UP,Lose
2024-01-03 06:32:00,2.0112,DOWN,Lose
2024-01-03 06:33:00,2.01841,UP,Win
2024-01-03 06:34:00,2.00925,UP,Win
2024-01-03 06:35:00,2.0228,DOWN,Lose
2024-01-03 06:36:00,2.03451,UP,Win
2024-01-03 06:37:00,2.03585,UP,Lose
2024-01-03 06:38:00,2.03664,UP,Win
2024-01-03 06:39:00,2.04219,UP,Lose
2024-01-03 06:40:00,2.03357,UP,Win
2024-01-03 06:41:00,2.03387,UP,Lose
2024-01-03 06:42:00,2.01234,UP,Lose
2024-01-03 06:43:00,2.02111,UP,Win
2024-01-03 06:44:00,2.00549,DOWN,Win
2024-01-03 06:45:00,2.02053,UP,Lose
2024-01-03 06:46:00,2.01723,UP,Lose
2024-01-03 06:47:00,2.01511,DOWN,Win
2024-01-03 06:48:00,2.00883,UP,Win
2024-01-03 06:49:00,2.00595,UP,Win
2024-01-03 06:50:00,2.02014,UP,Win
2024-01-03 06:51:00,1.99526,UP,Win
2024-01-03 06:52:00,2.00803,UP,Win
2024-01-03 06:53:00,2.01141,UP,Win
2024-01-03 06:54:00,1.99934,DOWN,Win
2024-01-03 06:55:00,1.98859,DOWN,Win
2024-01-03 06:56:00,2.00535,DOWN,Lose
2024-01-03 06:57:00,1.9959,DOWN,Win
2024-01-03 06:58:00,1.98436,DOWN,Win
2024-01-03 06:59:00,1.99574,UP,Lose
2024-01-03 07:00:00,1.99912,UP,Lose
2024-01-03 07:01:00,1.98974,UP,Lose
2024-01-03 07:02:00,1.99191,UP,Lose
2024-01-03 07:03:00,1.98165,UP,Lose
2024-01-03 07:04:00,1.99266,DOWN,Lose
2024-01-03 07:05:00,2.00327,DOWN,Win
2024-01-03 07:06:00,2.00859,UP,Lose
2024-01-03 07:07:00,2.01221,UP,Lose
2024-01-03 07:08:00,2.02982,UP,Lose
2024-01-03 07:09:00,2.02982,DOWN,Win
2024-01-03 07:10:00,2.018,DOWN,Lose
2024-01-03 07:11:00,2.02249,UP,Win
2024-01-03 07:12:00,2.04335,DOWN,Lose
2024-01-03 07:13:00,2.03321,UP,Lose
2024-01-03 07:14:00,2.02959,DOWN,Win
2024-01-03 07:15:00,2.03376,DOWN,Win
2024-01-03 07:16:00,2.03322,UP,Lose
2024-01-03 07:17:00,2.02339,DOWN,Win
2024-01-03 07:18:00,2.03461,DOWN,Win
2024-01-03 07:19:00,2.05781,UP,Lose
2024-01-03 07:20:00,2.05977,DOWN,Lose
2024-01-03 07:21:00,2.05073,UP,Lose
2024-01-03 07:22:00,2.03524,DOWN,Win
2024-01-03 07:23:00,2.03782,UP,Lose
2024-01-03 07:24:00,2.04886,UP,Lose
2024-01-03 07:25:00,2.05361,DOWN,Win
2024-01-03 07:26:00,2.05359,DOWN,Win
2024-01-03 07:27:00,2.0477,UP,Lose
2024-01-03 07:28:00,2.03678,DOWN,Win
2024-01-03 07:29:00,2.04512,DOWN,Lose
2024-01-03 07:30:00,2.05426,DOWN,Win
2024-01-03 07:31:00,2.0388,UP,Lose
2024-01-03 07:32:00,2.0547,UP,Win
2024-01-03 07:33:00,2.06044,UP,Win
2024-01-03 07:34:00,2.07444,DOWN,Win
2024-01-03 07:35:00,2.06102,DOWN,Win
2024-01-03 07:36:00,2.04736,UP,Lose
2024-01-03 07:37:00,2.04587,UP,Win
2024-01-03 07:38:00,2.0509,DOWN,Lose
2024-01-03 07:39:00,2.06886,DOWN,Win
2024-01-03 07:40:00,2.07592,DOWN,Win
2024-01-03 07:41:00,2.0735,DOWN,Lose
2024-01-03 07:42:00,2.06323,UP,Win
2024-01-03 07:43:00,2.07553,DOWN,Win
2024-01-03 07:44:00,2.06588,DOWN,Lose
2024-01-03 07:45:00,2.08217,UP,Win
2024-01-03 07:46:00,2.07933,UP,Lose
2024-01-03 07:47:00,2.09523,DOWN,Win
2024-01-03 07:48:00,2.10202,UP,Win
2024-01-03 07:49:00,2.10065,DOWN,Win
2024-01-03 07:50:00,2.09546,DOWN,Lose
2024-01-03 07:51:00,2.09205,UP,Win
2024-01-03 07:52:00,2.09633,UP,Win
2024-01-03 07:53:00,2.0971,DOWN,Win
2024-01-03 07:54:00,2.09116,UP,Win
2024-01-03 07:55:00,2.08951,DOWN,Win
2024-01-03 07:56:00,2.09029,DOWN,Win
2024-01-03 07:57:00,2.06901,DOWN,Win
2024-01-03 07:58:00,2.07359,UP,Win
2024-01-03 07:59:00,2.06379,DOWN,Win
2024-01-03 08:00:00,2.05226,DOWN,Lose
2024-01-03 08:01:00,2.03538,DOWN,Win
2024-01-03 08:02:00,2.01744,UP,Lose
2024-01-03 08:03:00,2.00389,DOWN,Lose
2024-01-03 08:04:00,1.9968,DOWN,Lose
2024-01-03 08:05:00,2.01633,DOWN,Win
2024-01-03 08:06:00,2.01107,UP,Lose
2024-01-03 08:07:00,2.01285,DOWN,Lose
2024-01-03 08:08:00,2.01686,DOWN,Lose
2024-01-03 08:09:00,2.01817,UP,Win
2024-01-03 08:10:00,2.01739,UP,Lose
2024-01-03 08:11:00,2.00544,DOWN,Win
2024-01-03 08:12:00,2.01995,DOWN,Lose
2024-01-03 08:13:00,2.03802,DOWN,Lose
2024-01-03 08:14:00,2.02119,UP,Win
2024-01-03 08:15:00,2.01095,UP,Win
2024-01-03 08:16:00,2.00816,DOWN,Lose
2024-01-03 08:17:00,1.99851,UP,Lose
2024-01-03 08:18:00,2.00357,DOWN,Lose
2024-01-03 08:19:00,1.99629,DOWN,Win
2024-01-03 08:20:00,2.01794,UP,Win
2024-01-03 08:21:00,2.02984,DOWN,Lose
2024-01-03 08:22:00,2.03197,UP,Lose
2024-01-03 08:23:00,2.04224,UP,Win
2024-01-03 08:24:00,2.0533,DOWN,Win
2024-01-03 08:25:00,2.04766,UP,Lose
2024-01-03 08:26:00,2.0395,DOWN,Win
2024-01-03 08:27:00,2.04028,UP,Lose
2024-01-03 08:28:00,2.04889,DOWN,Win
2024-01-03 08:29:00,2.05028,DOWN,Lose
2024-01-03 08:30:00,2.03451,DOWN,Lose
2024-01-03 08:31:00,2.02649,UP,Lose
2024-01-03 08:32:00,2.02575,DOWN,Win
2024-01-03 08:33:00,2.02499,UP,Lose
2024-01-03 08:34:00,2.04472,UP,Lose
2024-01-03 08:35:00,2.03086,UP,Win
2024-01-03 08:36:00,2.03591,UP,Lose
2024-01-03 08:37:00,2.0508,UP,Lose
2024-01-03 08:38:00,2.07352,DOWN,Lose
2024-01-03 08:39:00,2.06947,UP,Win
2024-01-03 08:40:00,2.07439,DOWN,Win
2024-01-03 08:41:00,2.08009,DOWN,Win
2024-01-03 08:42:00,2.08204,UP,Win
2024-01-03 08:43:00,2.08105,DOWN,Lose
2024-01-03 08:44:00,2.08541,DOWN,Win
2024-01-03 08:45:00,2.06009,UP,Win
2024-01-03 08:46:00,2.06691,DOWN,Win
2024-01-03 08:47:00,2.06817,UP,Lose
2024-01-03 08:48:00,2.06595,UP,Lose
2024-01-03 08:49:00,2.08642,UP,Lose
2024-01-03 08:50:00,2.07967,DOWN,Win
2024-01-03 08:51:00,2.07564,DOWN,Lose
2024-01-03 08:52:00,2.09555,DOWN,Lose
2024-01-03 08:53:00,2.08723,DOWN,Win
2024-01-03 08:54:00,2.08173,UP,Lose
2024-01-03 08:55:00,2.08026,UP,Win
2024-01-03 08:56:00,2.08867,DOWN,Win
2024-01-03 08:57:00,2.09074,UP,Lose
2024-01-03 08:58:00,2.07782,DOWN,Win
2024-01-03 08:59:00,2.0725,UP,Win
2024-01-03 09:00:00,2.06642,UP,Win
2024-01-03 09:01:00,2.06565,UP,Win
2024-01-03 09:02:00,2.06991,UP,Win
2024-01-03 09:03:00,2.07409,UP,Win
2024-01-03 09:04:00,2.05633,DOWN,Lose
2024-01-03 09:05:00,2.06697,DOWN,Win
2024-01-03 09:06:00,2.0695,UP,Win
2024-01-03 09:07:00,2.08334,DOWN,Win
2024-01-03 09:08:00,2.08778,UP,Win
2024-01-03 09:09:00,2.0988,UP,Lose
2024-01-03 09:10:00,2.10346,UP,Lose
2024-01-03 09:11:00,2.11692,UP,Win
2024-01-03 09:12:00,2.12215,DOWN,Lose
2024-01-03 09:13:00,2.12117,UP,Win
2024-01-03 09:14:00,2.14389,DOWN,Win
2024-01-03 09:15:00,2.15278,UP,Win
2024-01-03 09:16:00,2.15852,UP,Win
2024-01-03 09:17:00,2.14576,DOWN,Lose
2024-01-03 09:18:00,2.13287,UP,Lose
2024-01-03 09:19:00,2.1358,UP,Win
2024-01-03 09:20:00,2.13726,DOWN,Win
2024-01-03 09:21:00,2.13111,DOWN,Lose
2024-01-03 09:22:00,2.13252,DOWN,Lose
2024-01-03 09:23:00,2.14841,UP,Win
2024-01-03 09:24:00,2.15536,UP,Lose
2024-01-03 09:25:00,2.14395,DOWN,Win
2024-01-03 09:26:00,2.14284,DOWN,Lose
2024-01-03 09:27:00,2.13479,UP,Lose
2024-01-03 09:28:00,2.13091,UP,Lose
2024-01-03 09:29:00,2.12678,DOWN,Lose
2024-01-03 09:30:00,2.122,DOWN,Win
2024-01-03 09:31:00,2.10945,DOWN,Win
2024-01-03 09:32:00,2.10817,DOWN,Lose
2024-01-03 09:33:00,2.10257,UP,Win
2024-01-03 09:34:00,2.07327,UP,Lose
2024-01-03 09:35:00,2.0938,UP,Lose
2024-01-03 09:36:00,2.10469,UP,Win
2024-01-03 09:37:00,2.10093,DOWN,Win
2024-01-03 09:38:00,2.10111,UP,Win
2024-01-03 09:39:00,2.0894,DOWN,Lose
2024-01-03 09:40:00,2.10635,UP,Win
2024-01-03 09:41:00,2.12533,UP,Win
2024-01-03 09:42:00,2.12689,UP,Win
2024-01-03 09:43:00,2.13713,DOWN,Win
2024-01-03 09:44:00,2.13888,UP,Lose
2024-01-03 09:45:00,2.12552,DOWN,Lose
2024-01-03 09:46:00,2.1214,DOWN,Lose
2024-01-03 09:47:00,2.12272,UP,Lose
2024-01-03 09:48:00,2.11817,DOWN,Lose
2024-01-03 09:49:00,2.11598,UP,Lose
2024-01-03 09:50:00,2.11507,DOWN,Lose
2024-01-03 09:51:00,2.11426,UP,Win
2024-01-03 09:52:00,2.11478,DOWN,Lose
2024-01-03 09:53:00,2.10418,DOWN,Lose
2024-01-03 09:54:00,2.09701,UP,Lose
2024-01-03 09:55:00,2.08416,UP,Lose
2024-01-03 09:56:00,2.09394,UP,Win
2024-01-03 09:57:00,2.07288,UP,Lose
2024-01-03 09:58:00,2.08442,DOWN,Lose
2024-01-03 09:59:00,2.09828,DOWN,Win
2024-01-03 10:00:00,2.09526,DOWN,Lose
2024-01-03 10:01:00,2.06923,DOWN,Lose
2024-01-03 10:02:00,2.06562,UP,Lose
2024-01-03 10:03:00,2.06498,DOWN,Lose
2024-01-03 10:04:00,2.05487,UP,Lose
2024-01-03 10:05:00,2.04972,DOWN,Lose
2024-01-03 10:06:00,2.06502,UP,Lose
2024-01-03 10:07:00,2.07167,UP,Win
2024-01-03 10:08:00,2.06242,UP,Win
2024-01-03 10:09:00,2.04645,UP,Lose
2024-01-03 10:10:00,2.04318,UP,Win
2024-01-03 10:11:00,2.04104,DOWN,Lose
2024-01-03 10:12:00,2.046,UP,Win
2024-01-03 10:13:00,2.04065,DOWN,Lose
2024-01-03 10:14:00,2.04577,DOWN,Win
2024-01-03 10:15:00,2.06512,UP,Lose
2024-01-03 10:16:00,2.07327,DOWN,Win
2024-01-03 10:17:00,2.07279,DOWN,Win
2024-01-03 10:18:00,2.07096,DOWN,Lose
2024-01-03 10:19:00,2.06739,UP,Lose
2024-01-03 10:20:00,2.0792,UP,Win
2024-01-03 10:21:00,2.07293,UP,Win
2024-01-03 10:22:00,2.07338,UP,Lose
2024-01-03 10:23:00,2.07389,DOWN,Win
2024-01-03 10:24:00,2.06887,DOWN,Lose
2024-01-03 10:25:00,2.05515,DOWN,Win
2024-01-03 10:26:00,2.05838,DOWN,Win
2024-01-03 10:27:00,2.05777,DOWN,Lose
2024-01-03 10:28:00,2.06277,DOWN,Lose
2024-01-03 10:29:00,2.05743,UP,Lose
2024-01-03 10:30:00,2.06964,DOWN,Win
2024-01-03 10:31:00,2.06087,DOWN,Win
2024-01-03 10:32:00,2.078,DOWN,Win
2024-01-03 10:33:00,2.06052,UP,Lose
2024-01-03 10:34:00,2.06487,DOWN,Win
2024-01-03 10:35:00,2.06962,DOWN,Win
2024-01-03 10:36:00,2.06167,UP,Lose
2024-01-03 10:37:00,2.06591,DOWN,Win
2024-01-03 10:38:00,2.0787,UP,Win
2024-01-03 10:39:00,2.05654,UP,Lose
2024-01-03 10:40:00,2.06156,DOWN,Lose
2024-01-03 10:41:00,2.03663,DOWN,Lose
2024-01-03 10:42:00,2.02697,UP,Lose
2024-01-03 10:43:00,2.04327,DOWN,Lose
2024-01-03 10:44:00,2.03745,DOWN,Lose
2024-01-03 10:45:00,2.02571,UP,Lose
2024-01-03 10:46:00,2.02373,UP,Lose
2024-01-03 10:47:00,2.04441,DOWN,Lose
2024-01-03 10:48:00,2.02609,UP,Win
2024-01-03 10:49:00,2.01558,DOWN,Lose
2024-01-03 10:50:00,2.03055,DOWN,Lose
2024-01-03 10:51:00,2.04913,DOWN,Win
2024-01-03 10:52:00,2.0481,DOWN,Lose
2024-01-03 10:53:00,2.03571,UP,Win
2024-01-03 10:54:00,2.05666,DOWN,Win
2024-01-03 10:55:00,2.07261,UP,Lose
2024-01-03 10:56:00,2.0794,DOWN,Win
2024-01-03 10:57:00,2.07127,DOWN,Lose
2024-01-03 10:58:00,2.07078,UP,Lose
2024-01-03 10:59:00,2.06918,DOWN,Win
2024-01-03 11:00:00,2.07249,UP,Win
2024-01-03 11:01:00,2.087,UP,Win
2024-01-03 11:02:00,2.09579,DOWN,Lose
2024-01-03 11:03:00,2.08502,DOWN,Lose
2024-01-03 11:04:00,2.09878,DOWN,Win
2024-01-03 11:05:00,2.10192,DOWN,Lose
2024-01-03 11:06:00,2.10879,UP,Lose
2024-01-03 11:07:00,2.12345,DOWN,Win
2024-01-03 11:08:00,2.11234,DOWN,Win
2024-01-03 11:09:00,2.11198,DOWN,Win
2024-01-03 11:10:00,2.10666,DOWN,Win
2024-01-03 11:11:00,2.09098,DOWN,Win
2024-01-03 11:12:00,2.09445,UP,Win
2024-01-03 11:13:00,2.11957,DOWN,Win
2024-01-03 11:14:00,2.10117,UP,Win
2024-01-03 11:15:00,2.10084,DOWN,Win
2024-01-03 11:16:00,2.10725,DOWN,Win
2024-01-03 11:17:00,2.10848,DOWN,Lose
2024-01-03 11:18:00,2.10735,UP,Lose
2024-01-03 11:19:00,2.09436,DOWN,Win
2024-01-03 11:20:00,2.09668,UP,Lose
2024-01-03 11:21:00,2.08912,UP,Lose
2024-01-03 11:22:00,2.06722,DOWN,Lose
2024-01-03 11:23:00,2.07916,UP,Lose
2024-01-03 11:24:00,2.08875,DOWN,Lose
2024-01-03 11:25:00,2.08926,DOWN,Lose
2024-01-03 11:26:00,2.09155,UP,Win
2024-01-03 11:27:00,2.1023,DOWN,Win
2024-01-03 11:28:00,2.10454,DOWN,Lose
2024-01-03 11:29:00,2.11358,UP,Lose
2024-01-03 11:30:00,2.11061,UP,Win
2024-01-03 11:31:00,2.12373,UP,Lose
2024-01-03 11:32:00,2.12693,UP,Lose
2024-01-03 11:33:00,2.12887,UP,Lose
2024-01-03 11:34:00,2.11617,UP,Lose
2024-01-03 11:35:00,2.11904,DOWN,Lose
2024-01-03 11:36:00,2.11072,UP,Win
2024-01-03 11:37:00,2.10434,UP,Win
2024-01-03 11:38:00,2.09619,DOWN,Lose
2024-01-03 11:39:00,2.08552,DOWN,Win
2024-01-03 11:40:00,2.10677,UP,Lose
2024-01-03 11:41:00,2.12009,UP,Lose
2024-01-03 11:42:00,2.13929,DOWN,Lose
2024-01-03 11:43:00,2.12706,UP,Lose
2024-01-03 11:44:00,2.12777,UP,Lose
2024-01-03 11:45:00,2.11484,DOWN,Lose
2024-01-03 11:46:00,2.10788,UP,Lose
2024-01-03 11:47:00,2.0987,DOWN,Lose
2024-01-03 11:48:00,2.1111,UP,Lose
2024-01-03 11:49:00,2.10713,DOWN,Win
2024-01-03 11:50:00,2.11782,DOWN,Lose
2024-01-03 11:51:00,2.12386,DOWN,Win
2024-01-03 11:52:00,2.14689,UP,Win
2024-01-03 11:53:00,2.1321,DOWN,Lose
2024-01-03 11:54:00,2.14469,UP,Win
2024-01-03 11:55:00,2.15616,DOWN,Lose
2024-01-03 11:56:00,2.14642,DOWN,Lose
2024-01-03 11:57:00,2.15649,DOWN,Lose
2024-01-03 11:58:00,2.15986,UP,Lose
2024-01-03 11:59:00,2.15758,UP,Win
2024-01-03 12:00:00,2.14934,DOWN,Win
2024-01-03 12:01:00,2.14215,UP,Lose
2024-01-03 12:02:00,2.16265,UP,Win
2024-01-03 12:03:00,2.16266,UP,Win
